"Geography" "Age" "Gender" "Hispanic" "Race" "Freq" "TotalCountyPopulation"
"BURKE" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 13 90912
"BURKE" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 9 90912
"BURKE" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 6 90912
"BURKE" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 90912
"BURKE" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 13 90912
"BURKE" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 14 90912
"BURKE" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 48 90912
"BURKE" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 8 90912
"BURKE" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 10 90912
"BURKE" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 24 90912
"BURKE" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 38 90912
"BURKE" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 9 90912
"BURKE" "18-25" "Male" "Hispanic" "AsianAlone" 10 90912
"BURKE" "26-40" "Male" "Hispanic" "AsianAlone" 1 90912
"BURKE" "41-65" "Male" "Hispanic" "AsianAlone" 4 90912
"BURKE" "66+" "Male" "Hispanic" "AsianAlone" 0 90912
"BURKE" "18-25" "Female" "Hispanic" "AsianAlone" 0 90912
"BURKE" "26-40" "Female" "Hispanic" "AsianAlone" 1 90912
"BURKE" "41-65" "Female" "Hispanic" "AsianAlone" 2 90912
"BURKE" "66+" "Female" "Hispanic" "AsianAlone" 0 90912
"BURKE" "18-25" "Male" "NotHispanic" "AsianAlone" 277 90912
"BURKE" "26-40" "Male" "NotHispanic" "AsianAlone" 280 90912
"BURKE" "41-65" "Male" "NotHispanic" "AsianAlone" 348 90912
"BURKE" "66+" "Male" "NotHispanic" "AsianAlone" 53 90912
"BURKE" "18-25" "Female" "NotHispanic" "AsianAlone" 255 90912
"BURKE" "26-40" "Female" "NotHispanic" "AsianAlone" 314 90912
"BURKE" "41-65" "Female" "NotHispanic" "AsianAlone" 343 90912
"BURKE" "66+" "Female" "NotHispanic" "AsianAlone" 74 90912
"BURKE" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 24 90912
"BURKE" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 22 90912
"BURKE" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 11 90912
"BURKE" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 90912
"BURKE" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 5 90912
"BURKE" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 18 90912
"BURKE" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 4 90912
"BURKE" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 90912
"BURKE" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 12 90912
"BURKE" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 33 90912
"BURKE" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 12 90912
"BURKE" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 90912
"BURKE" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 10 90912
"BURKE" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 18 90912
"BURKE" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 13 90912
"BURKE" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 90912
"BURKE" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 332 90912
"BURKE" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 523 90912
"BURKE" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 220 90912
"BURKE" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 9 90912
"BURKE" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 158 90912
"BURKE" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 323 90912
"BURKE" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 142 90912
"BURKE" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 9 90912
"BURKE" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 4 90912
"BURKE" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 3 90912
"BURKE" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 3 90912
"BURKE" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 90912
"BURKE" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 7 90912
"BURKE" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 5 90912
"BURKE" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 4 90912
"BURKE" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 90912
"BURKE" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 33 90912
"BURKE" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 42 90912
"BURKE" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 23 90912
"BURKE" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 2 90912
"BURKE" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 25 90912
"BURKE" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 28 90912
"BURKE" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 21 90912
"BURKE" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 3 90912
"BURKE" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 72 90912
"BURKE" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 73 90912
"BURKE" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 88 90912
"BURKE" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 33 90912
"BURKE" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 70 90912
"BURKE" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 75 90912
"BURKE" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 89 90912
"BURKE" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 33 90912
"CABARRUS" "18-25" "Male" "Hispanic" "WhiteAlone" 339 178011
"CABARRUS" "26-40" "Male" "Hispanic" "WhiteAlone" 840 178011
"CABARRUS" "41-65" "Male" "Hispanic" "WhiteAlone" 598 178011
"CABARRUS" "66+" "Male" "Hispanic" "WhiteAlone" 81 178011
"CABARRUS" "18-25" "Female" "Hispanic" "WhiteAlone" 318 178011
"CABARRUS" "26-40" "Female" "Hispanic" "WhiteAlone" 828 178011
"CABARRUS" "41-65" "Female" "Hispanic" "WhiteAlone" 684 178011
"CABARRUS" "66+" "Female" "Hispanic" "WhiteAlone" 142 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "WhiteAlone" 5183 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "WhiteAlone" 12502 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "WhiteAlone" 22314 178011
"CABARRUS" "66+" "Male" "NotHispanic" "WhiteAlone" 6873 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "WhiteAlone" 5066 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "WhiteAlone" 13073 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "WhiteAlone" 23085 178011
"CABARRUS" "66+" "Female" "NotHispanic" "WhiteAlone" 9302 178011
"CABARRUS" "18-25" "Male" "Hispanic" "BlackAlone" 33 178011
"CABARRUS" "26-40" "Male" "Hispanic" "BlackAlone" 79 178011
"CABARRUS" "41-65" "Male" "Hispanic" "BlackAlone" 45 178011
"CABARRUS" "66+" "Male" "Hispanic" "BlackAlone" 11 178011
"CABARRUS" "18-25" "Female" "Hispanic" "BlackAlone" 36 178011
"CABARRUS" "26-40" "Female" "Hispanic" "BlackAlone" 69 178011
"CABARRUS" "41-65" "Female" "Hispanic" "BlackAlone" 42 178011
"CABARRUS" "66+" "Female" "Hispanic" "BlackAlone" 9 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "BlackAlone" 1254 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "BlackAlone" 2622 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "BlackAlone" 3566 178011
"CABARRUS" "66+" "Male" "NotHispanic" "BlackAlone" 681 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "BlackAlone" 1317 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "BlackAlone" 3292 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "BlackAlone" 4249 178011
"CABARRUS" "66+" "Female" "NotHispanic" "BlackAlone" 1181 178011
"CABARRUS" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 8 178011
"CABARRUS" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 20 178011
"CABARRUS" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 19 178011
"CABARRUS" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 178011
"CABARRUS" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 6 178011
"CABARRUS" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 26 178011
"CABARRUS" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 14 178011
"CABARRUS" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 18 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 62 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 98 178011
"CABARRUS" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 16 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 26 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 51 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 88 178011
"CABARRUS" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 18 178011
"CABARRUS" "18-25" "Male" "Hispanic" "AsianAlone" 4 178011
"CABARRUS" "26-40" "Male" "Hispanic" "AsianAlone" 7 178011
"CABARRUS" "41-65" "Male" "Hispanic" "AsianAlone" 8 178011
"CABARRUS" "66+" "Male" "Hispanic" "AsianAlone" 0 178011
"CABARRUS" "18-25" "Female" "Hispanic" "AsianAlone" 3 178011
"CABARRUS" "26-40" "Female" "Hispanic" "AsianAlone" 8 178011
"CABARRUS" "41-65" "Female" "Hispanic" "AsianAlone" 7 178011
"CABARRUS" "66+" "Female" "Hispanic" "AsianAlone" 1 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "AsianAlone" 104 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "AsianAlone" 468 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "AsianAlone" 430 178011
"CABARRUS" "66+" "Male" "NotHispanic" "AsianAlone" 68 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "AsianAlone" 112 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "AsianAlone" 604 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "AsianAlone" 477 178011
"CABARRUS" "66+" "Female" "NotHispanic" "AsianAlone" 101 178011
"CABARRUS" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 178011
"CABARRUS" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 178011
"CABARRUS" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 178011
"CABARRUS" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 3 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 14 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 4 178011
"CABARRUS" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 9 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 9 178011
"CABARRUS" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 178011
"CABARRUS" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 617 178011
"CABARRUS" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 1416 178011
"CABARRUS" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 627 178011
"CABARRUS" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 45 178011
"CABARRUS" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 493 178011
"CABARRUS" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 1196 178011
"CABARRUS" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 544 178011
"CABARRUS" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 53 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 10 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 20 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 17 178011
"CABARRUS" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 4 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 17 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 24 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 21 178011
"CABARRUS" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 9 178011
"CABARRUS" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 37 178011
"CABARRUS" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 104 178011
"CABARRUS" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 72 178011
"CABARRUS" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 4 178011
"CABARRUS" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 48 178011
"CABARRUS" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 103 178011
"CABARRUS" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 69 178011
"CABARRUS" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 4 178011
"CABARRUS" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 97 178011
"CABARRUS" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 144 178011
"CABARRUS" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 134 178011
"CABARRUS" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 36 178011
"CABARRUS" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 132 178011
"CABARRUS" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 252 178011
"CABARRUS" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 193 178011
"CABARRUS" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 53 178011
"CALDWELL" "18-25" "Male" "Hispanic" "WhiteAlone" 64 83029
"CALDWELL" "26-40" "Male" "Hispanic" "WhiteAlone" 170 83029
"CALDWELL" "41-65" "Male" "Hispanic" "WhiteAlone" 141 83029
"CALDWELL" "66+" "Male" "Hispanic" "WhiteAlone" 16 83029
"CALDWELL" "18-25" "Female" "Hispanic" "WhiteAlone" 64 83029
"CALDWELL" "26-40" "Female" "Hispanic" "WhiteAlone" 128 83029
"CALDWELL" "41-65" "Female" "Hispanic" "WhiteAlone" 140 83029
"CALDWELL" "66+" "Female" "Hispanic" "WhiteAlone" 33 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "WhiteAlone" 3138 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "WhiteAlone" 6552 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "WhiteAlone" 13612 83029
"CALDWELL" "66+" "Male" "NotHispanic" "WhiteAlone" 4911 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "WhiteAlone" 3088 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "WhiteAlone" 6548 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "WhiteAlone" 13899 83029
"CALDWELL" "66+" "Female" "NotHispanic" "WhiteAlone" 6446 83029
"CALDWELL" "18-25" "Male" "Hispanic" "BlackAlone" 3 83029
"CALDWELL" "26-40" "Male" "Hispanic" "BlackAlone" 7 83029
"CALDWELL" "41-65" "Male" "Hispanic" "BlackAlone" 4 83029
"CALDWELL" "66+" "Male" "Hispanic" "BlackAlone" 0 83029
"CALDWELL" "18-25" "Female" "Hispanic" "BlackAlone" 2 83029
"CALDWELL" "26-40" "Female" "Hispanic" "BlackAlone" 4 83029
"CALDWELL" "41-65" "Female" "Hispanic" "BlackAlone" 3 83029
"CALDWELL" "66+" "Female" "Hispanic" "BlackAlone" 2 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "BlackAlone" 216 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "BlackAlone" 386 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "BlackAlone" 700 83029
"CALDWELL" "66+" "Male" "NotHispanic" "BlackAlone" 166 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "BlackAlone" 167 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "BlackAlone" 369 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "BlackAlone" 685 83029
"CALDWELL" "66+" "Female" "NotHispanic" "BlackAlone" 257 83029
"CALDWELL" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 8 83029
"CALDWELL" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 11 83029
"CALDWELL" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 8 83029
"CALDWELL" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 83029
"CALDWELL" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 7 83029
"CALDWELL" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 12 83029
"CALDWELL" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 10 83029
"CALDWELL" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 10 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 12 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 26 83029
"CALDWELL" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 9 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 12 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 44 83029
"CALDWELL" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 9 83029
"CALDWELL" "18-25" "Male" "Hispanic" "AsianAlone" 0 83029
"CALDWELL" "26-40" "Male" "Hispanic" "AsianAlone" 1 83029
"CALDWELL" "41-65" "Male" "Hispanic" "AsianAlone" 1 83029
"CALDWELL" "66+" "Male" "Hispanic" "AsianAlone" 0 83029
"CALDWELL" "18-25" "Female" "Hispanic" "AsianAlone" 1 83029
"CALDWELL" "26-40" "Female" "Hispanic" "AsianAlone" 1 83029
"CALDWELL" "41-65" "Female" "Hispanic" "AsianAlone" 2 83029
"CALDWELL" "66+" "Female" "Hispanic" "AsianAlone" 0 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "AsianAlone" 24 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "AsianAlone" 36 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "AsianAlone" 61 83029
"CALDWELL" "66+" "Male" "NotHispanic" "AsianAlone" 10 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "AsianAlone" 26 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "AsianAlone" 46 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "AsianAlone" 77 83029
"CALDWELL" "66+" "Female" "NotHispanic" "AsianAlone" 12 83029
"CALDWELL" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 3 83029
"CALDWELL" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 83029
"CALDWELL" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 83029
"CALDWELL" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 83029
"CALDWELL" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 83029
"CALDWELL" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 83029
"CALDWELL" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 83029
"CALDWELL" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 3 83029
"CALDWELL" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 83029
"CALDWELL" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 83029
"CALDWELL" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 122 83029
"CALDWELL" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 393 83029
"CALDWELL" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 200 83029
"CALDWELL" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 8 83029
"CALDWELL" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 114 83029
"CALDWELL" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 250 83029
"CALDWELL" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 149 83029
"CALDWELL" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 13 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 5 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 3 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 7 83029
"CALDWELL" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 2 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 2 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 5 83029
"CALDWELL" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 83029
"CALDWELL" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 10 83029
"CALDWELL" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 27 83029
"CALDWELL" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 18 83029
"CALDWELL" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 1 83029
"CALDWELL" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 16 83029
"CALDWELL" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 28 83029
"CALDWELL" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 11 83029
"CALDWELL" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 1 83029
"CALDWELL" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 45 83029
"CALDWELL" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 53 83029
"CALDWELL" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 84 83029
"CALDWELL" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 18 83029
"CALDWELL" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 46 83029
"CALDWELL" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 60 83029
"CALDWELL" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 94 83029
"CALDWELL" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 32 83029
"CAMDEN" "18-25" "Male" "Hispanic" "WhiteAlone" 7 9980
"CAMDEN" "26-40" "Male" "Hispanic" "WhiteAlone" 7 9980
"CAMDEN" "41-65" "Male" "Hispanic" "WhiteAlone" 12 9980
"CAMDEN" "66+" "Male" "Hispanic" "WhiteAlone" 0 9980
"CAMDEN" "18-25" "Female" "Hispanic" "WhiteAlone" 4 9980
"CAMDEN" "26-40" "Female" "Hispanic" "WhiteAlone" 15 9980
"CAMDEN" "41-65" "Female" "Hispanic" "WhiteAlone" 12 9980
"CAMDEN" "66+" "Female" "Hispanic" "WhiteAlone" 2 9980
"CAMDEN" "18-25" "Male" "NotHispanic" "WhiteAlone" 305 9980
"CAMDEN" "26-40" "Male" "NotHispanic" "WhiteAlone" 757 9980
"CAMDEN" "41-65" "Male" "NotHispanic" "WhiteAlone" 1528 9980
"CAMDEN" "66+" "Male" "NotHispanic" "WhiteAlone" 463 9980
"CAMDEN" "18-25" "Female" "NotHispanic" "WhiteAlone" 272 9980
"CAMDEN" "26-40" "Female" "NotHispanic" "WhiteAlone" 796 9980
"CAMDEN" "41-65" "Female" "NotHispanic" "WhiteAlone" 1441 9980
